시군구,동반자유형,만족도,재방문의도,타인추천의도,성별,연령대,평점,법정동코드
전라남도 여수시,가족,4,4,4,남,40대,4.933333333333334,46130
전라남도 고흥군,비가족,4,5,4,남,60대,5.333333333333333,46770
전라남도 광양시,비가족,4,4,4,여,20대,4.933333333333334,46230
전라남도 보성군,비가족,4,4,4,남,70세 이상,4.933333333333334,46780
전라남도 완도군,가족,4,3,3,남,15~19세,4.033333333333333,46890
전라남도 곡성군,가족,3,3,3,여,40대,3.7,46720
전라북도 고창군,가족,4,4,4,여,60대,4.933333333333334,45790
전라남도 담양군,가족,4,4,4,남,40대,4.933333333333334,46710
제주특별자치도 제주시,가족,4,4,5,여,20대,5.433333333333334,50110
전라남도 목포시,가족,4,4,4,남,50대,4.933333333333334,46110
전라남도 곡성군,가족,4,4,4,여,70세 이상,4.933333333333334,46720
제주특별자치도 서귀포시,가족,4,4,4,남,20대,4.933333333333334,50130
전라남도 진도군,가족,4,4,4,여,50대,4.933333333333334,46900
전라남도 광양시,가족,4,3,4,여,60대,4.533333333333333,46230
충청남도 당진시,가족,4,4,4,남,50대,4.933333333333334,44270
전라북도 김제시,가족,4,4,3,남,60대,4.433333333333334,45210
전라북도 순창군,가족,4,4,4,여,50대,4.933333333333334,45770
전라남도 담양군,가족,4,4,4,남,60대,4.933333333333334,46710
전라남도 영암군,비가족,5,5,4,남,50대,5.666666666666667,46830
제주특별자치도 제주시,비가족,4,3,4,여,20대,4.533333333333333,50110
전라남도 진도군,가족,5,5,4,여,20대,5.666666666666667,46900
전라남도 강진군,가족,4,4,4,여,20대,4.933333333333334,46810
전라남도 나주시,가족,4,4,4,여,30대,4.933333333333334,46170
전라남도 신안군,가족,4,4,4,남,40대,4.933333333333334,46910
전라남도 장흥군,가족,4,4,4,남,60대,4.933333333333334,46800
전라남도 강진군,가족,4,4,4,여,50대,4.933333333333334,46810
광주광역시 동구,가족,4,4,4,여,60대,4.933333333333334,29110
대구광역시 중구,가족,4,4,4,남,60대,4.933333333333334,27110
경상남도 하동군,가족,4,4,4,남,40대,4.933333333333334,48850
전라남도 목포시,비가족,4,5,5,남,60대,5.833333333333333,46110
강원특별자치도 강릉시,가족,5,4,4,남,40대,5.266666666666667,42150
전라북도 남원시,가족,5,5,4,여,50대,5.666666666666667,45190
전라남도 영암군,비가족,5,5,5,남,20대,6.166666666666667,46830
전라남도 강진군,가족,5,5,5,남,70세 이상,6.166666666666667,46810
광주광역시 서구,가족,5,4,4,여,40대,5.266666666666667,29140
전라남도 완도군,비가족,4,3,3,남,20대,4.033333333333333,46890
제주특별자치도 제주시,가족,5,5,4,남,40대,5.666666666666667,50110
전라북도 군산시,비가족,3,3,4,여,70세 이상,4.2,45130
제주특별자치도 서귀포시,비가족,5,5,5,여,20대,6.166666666666667,50130
전라북도 무주군,가족,5,5,5,남,30대,6.166666666666667,45730
전라남도 영암군,가족,4,4,4,여,60대,4.933333333333334,46830
전라남도 무안군,가족,4,4,4,남,60대,4.933333333333334,46840
광주광역시 광산구,가족,4,4,4,남,50대,4.933333333333334,29200
전라남도 완도군,가족,4,4,4,여,50대,4.933333333333334,46890
광주광역시 동구,가족,4,4,4,여,40대,4.933333333333334,29110
제주특별자치도 서귀포시,가족,4,4,4,남,40대,4.933333333333334,50130
전라남도 목포시,비가족,4,4,4,남,20대,4.933333333333334,46110
광주광역시 동구,가족,4,4,4,남,60대,4.933333333333334,29110
전라남도 완도군,가족,4,4,4,남,50대,4.933333333333334,46890
전라남도 광양시,비가족,4,4,4,여,40대,4.933333333333334,46230
전라남도 영암군,가족,4,4,4,여,60대,4.933333333333334,46830
전라남도 여수시,가족,4,4,3,남,30대,4.433333333333334,46130
대전광역시 중구,비가족,5,5,4,남,20대,5.666666666666667,30140
전라북도 부안군,비가족,5,5,4,남,60대,5.666666666666667,45800
광주광역시 동구,가족,5,5,4,여,15~19세,5.666666666666667,29110
전라북도 진안군,가족,5,4,5,여,60대,5.766666666666667,45720
전라북도 부안군,가족,5,5,4,여,40대,5.666666666666667,45800
제주특별자치도 제주시,가족,5,5,4,남,30대,5.666666666666667,50110
전라남도 완도군,가족,4,4,4,여,30대,4.933333333333334,46890
전라남도 여수시,가족,4,4,4,여,60대,4.933333333333334,46130
전라남도 강진군,가족,4,4,4,여,20대,4.933333333333334,46810
전라남도 보성군,가족,4,4,4,여,70세 이상,4.933333333333334,46780
전라남도 목포시,가족,4,4,4,남,50대,4.933333333333334,46110
전라남도 장흥군,가족,4,4,4,남,40대,4.933333333333334,46800
전라남도 완도군,가족,4,4,4,남,60대,4.933333333333334,46890
전라남도 곡성군,가족,4,4,4,남,50대,4.933333333333334,46720
전라남도 목포시,가족,4,4,3,남,40대,4.433333333333334,46110
전라남도 목포시,가족,4,4,4,여,70세 이상,4.933333333333334,46110
전라남도 고흥군,가족,4,4,4,여,60대,4.933333333333334,46770
전라남도 목포시,비가족,4,4,4,남,20대,4.933333333333334,46110
전라남도 장흥군,가족,4,4,3,여,70세 이상,4.433333333333334,46800
전라남도 구례군,가족,4,4,3,여,50대,4.433333333333334,46730
전라남도 여수시,가족,4,4,4,남,50대,4.933333333333334,46130
전라남도 완도군,가족,4,4,4,여,30대,4.933333333333334,46890
전라남도 장흥군,가족,4,4,4,남,60대,4.933333333333334,46800
전라남도 신안군,가족,4,4,4,여,20대,4.933333333333334,46910
전라남도 여수시,가족,4,4,4,여,40대,4.933333333333334,46130
전라남도 구례군,가족,4,4,4,남,40대,4.933333333333334,46730
전라남도 나주시,가족,4,4,4,남,50대,4.933333333333334,46170
전라남도 신안군,비가족,4,4,4,여,60대,4.933333333333334,46910
전라남도 보성군,가족,4,4,4,여,50대,4.933333333333334,46780
전라남도 해남군,비가족,4,3,4,남,50대,4.533333333333333,46820
광주광역시 동구,가족,4,4,4,남,40대,4.933333333333334,29110
전라남도 보성군,비가족,4,4,3,여,70세 이상,4.433333333333334,46780
전라남도 해남군,가족,4,4,4,남,30대,4.933333333333334,46820
광주광역시 동구,가족,4,4,4,남,15~19세,4.933333333333334,29110
전라북도 고창군,비가족,4,4,4,남,20대,4.933333333333334,45790
광주광역시 동구,비가족,4,4,4,남,50대,4.933333333333334,29110
전라남도 보성군,가족,4,4,4,여,50대,4.933333333333334,46780
광주광역시 동구,가족,4,4,4,남,40대,4.933333333333334,29110
전라남도 무안군,가족,4,4,4,여,30대,4.933333333333334,46840
전라남도 화순군,가족,4,4,4,남,20대,4.933333333333334,46790
전라남도 신안군,가족,4,4,4,여,40대,4.933333333333334,46910
전라남도 담양군,가족,4,3,3,남,60대,4.033333333333333,46710
경상남도 하동군,비가족,4,4,4,여,40대,4.933333333333334,48850
전라남도 무안군,가족,3,3,4,여,50대,4.2,46840
전라남도 담양군,비가족,3,3,3,여,50대,3.7,46710
전라남도 장성군,비가족,4,4,4,남,40대,4.933333333333334,46880
전라북도 순창군,비가족,4,4,4,남,60대,4.933333333333334,45770
전라남도 장흥군,가족,4,4,4,여,70세 이상,4.933333333333334,46800
전라남도 순천시,가족,4,4,4,남,70세 이상,4.933333333333334,46150
광주광역시 동구,비가족,4,3,4,여,15~19세,4.533333333333333,29110
전라남도 목포시,가족,4,5,4,여,50대,5.333333333333333,46110
전라북도 고창군,가족,4,4,4,여,60대,4.933333333333334,45790
전라남도 여수시,비가족,4,4,4,남,30대,4.933333333333334,46130
전라남도 영광군,비가족,4,3,3,여,60대,4.033333333333333,46870
경기도 용인시,가족,3,3,4,남,60대,4.2,41460
전라남도 무안군,가족,3,3,3,남,40대,3.7,46840
전라남도 여수시,가족,4,4,4,남,50대,4.933333333333334,46130
전라남도 장흥군,가족,5,4,4,여,15~19세,5.266666666666667,46800
전라남도 강진군,가족,5,5,4,남,50대,5.666666666666667,46810
전라남도 장흥군,가족,5,5,4,남,60대,5.666666666666667,46800
전라북도 고창군,가족,4,5,5,남,50대,5.833333333333333,45790
전라남도 구례군,가족,4,4,4,여,50대,4.933333333333334,46730
전라남도 목포시,가족,4,4,4,여,60대,4.933333333333334,46110
전라남도 여수시,가족,4,4,4,여,30대,4.933333333333334,46130
전라남도 담양군,가족,4,4,4,여,70세 이상,4.933333333333334,46710
전라남도 보성군,가족,4,4,4,여,40대,4.933333333333334,46780
전라남도 목포시,가족,4,4,4,남,30대,4.933333333333334,46110
전라남도 광양시,가족,4,4,4,여,60대,4.933333333333334,46230
전라남도 강진군,가족,5,5,5,남,50대,6.166666666666667,46810
전라남도 장흥군,가족,5,5,5,여,50대,6.166666666666667,46800
제주특별자치도 제주시,가족,5,5,5,남,40대,6.166666666666667,50110
전라남도 영암군,가족,4,4,4,남,50대,4.933333333333334,46830
전라남도 강진군,비가족,5,5,5,남,30대,6.166666666666667,46810
전라남도 진도군,가족,5,5,5,여,30대,6.166666666666667,46900
광주광역시 북구,비가족,5,5,5,남,20대,6.166666666666667,29170
전라북도 남원시,가족,5,5,5,여,60대,6.166666666666667,45190
전라남도 함평군,가족,5,5,5,여,40대,6.166666666666667,46860
전라남도 강진군,가족,5,5,5,남,70세 이상,6.166666666666667,46810
전라남도 영암군,비가족,5,5,5,남,40대,6.166666666666667,46830
경기도 가평군,비가족,5,5,5,여,30대,6.166666666666667,41820
전라남도 강진군,가족,4,4,4,여,60대,4.933333333333334,46810
전라남도 강진군,가족,4,5,5,여,40대,5.833333333333333,46810
전라남도 해남군,가족,5,5,5,남,60대,6.166666666666667,46820
전라남도 강진군,비가족,4,4,4,남,20대,4.933333333333334,46810
전라남도 진도군,가족,4,5,5,여,70세 이상,5.833333333333333,46900
전라남도 보성군,비가족,5,5,5,여,20대,6.166666666666667,46780
전라남도 나주시,가족,4,5,5,남,40대,5.833333333333333,46170
전라남도 진도군,가족,5,5,5,여,30대,6.166666666666667,46900
경상북도 경주시,가족,5,5,5,여,50대,6.166666666666667,47130
전라남도 강진군,가족,5,5,4,남,50대,5.666666666666667,46810
전라남도 완도군,비가족,5,5,5,남,20대,6.166666666666667,46890
전라남도 완도군,비가족,5,5,5,여,40대,6.166666666666667,46890
전라남도 영암군,비가족,4,4,4,여,50대,4.933333333333334,46830
전라남도 담양군,가족,5,5,5,여,20대,6.166666666666667,46710
전라남도 여수시,가족,5,5,5,여,40대,6.166666666666667,46130
전라남도 완도군,비가족,4,4,4,여,30대,4.933333333333334,46890
전라남도 장흥군,가족,5,5,5,여,70세 이상,6.166666666666667,46800
전라남도 보성군,가족,4,4,3,남,50대,4.433333333333334,46780
전라북도 부안군,가족,4,4,4,여,40대,4.933333333333334,45800
전라남도 여수시,가족,4,4,4,남,40대,4.933333333333334,46130
전라남도 담양군,비가족,4,4,4,여,50대,4.933333333333334,46710
전라북도 고창군,가족,5,5,5,여,40대,6.166666666666667,45790
광주광역시 동구,비가족,5,5,5,남,50대,6.166666666666667,29110
광주광역시 동구,가족,5,5,5,남,20대,6.166666666666667,29110
전라남도 장흥군,가족,4,4,4,여,40대,4.933333333333334,46800
전라남도 진도군,가족,4,5,4,남,40대,5.333333333333333,46900
전라남도 영광군,가족,4,4,3,남,60대,4.433333333333334,46870
전라남도 신안군,가족,4,4,4,남,50대,4.933333333333334,46910
전라남도 함평군,가족,4,4,4,여,50대,4.933333333333334,46860
전라남도 영광군,가족,4,4,5,남,30대,5.433333333333334,46870
전라남도 영광군,가족,4,4,4,남,70세 이상,4.933333333333334,46870
전라남도 신안군,가족,4,4,4,여,60대,4.933333333333334,46910
전라남도 함평군,비가족,5,4,4,남,40대,5.266666666666667,46860
전라북도 고창군,가족,5,5,4,여,40대,5.666666666666667,45790
전라북도 정읍시,가족,5,5,5,남,50대,6.166666666666667,45180
전라북도 정읍시,가족,5,4,5,남,30대,5.766666666666667,45180
전라북도 고창군,가족,5,5,4,남,40대,5.666666666666667,45790
전라북도 부안군,비가족,5,5,4,남,20대,5.666666666666667,45800
전라북도 군산시,가족,5,5,4,여,50대,5.666666666666667,45130
전라북도 고창군,가족,5,5,4,여,30대,5.666666666666667,45790
전라남도 구례군,비가족,4,4,4,여,30대,4.933333333333334,46730
전라남도 신안군,가족,3,3,4,남,40대,4.2,46910
전라남도 구례군,비가족,4,4,4,여,40대,4.933333333333334,46730
전라남도 영광군,비가족,5,4,4,여,20대,5.266666666666667,46870
전라북도 고창군,가족,4,4,4,여,60대,4.933333333333334,45790
전라남도 신안군,비가족,4,4,4,남,60대,4.933333333333334,46910
제주특별자치도 제주시,가족,4,4,4,남,60대,4.933333333333334,50110
전라남도 여수시,가족,4,4,3,남,50대,4.433333333333334,46130
전라남도 담양군,비가족,4,4,3,여,20대,4.433333333333334,46710
전라남도 장성군,가족,4,4,4,여,40대,4.933333333333334,46880
전라남도 영광군,가족,4,4,4,남,50대,4.933333333333334,46870
전라남도 나주시,가족,4,4,4,여,70세 이상,4.933333333333334,46170
전라남도 완도군,가족,4,5,5,남,50대,5.833333333333333,46890
전라남도 목포시,가족,5,4,4,남,40대,5.266666666666667,46110
광주광역시 서구,가족,4,5,4,남,70세 이상,5.333333333333333,29140
전라남도 구례군,가족,4,4,4,여,50대,4.933333333333334,46730
전라남도 영암군,가족,5,5,5,남,70세 이상,6.166666666666667,46830
전라남도 담양군,비가족,5,5,5,남,50대,6.166666666666667,46710
전라남도 해남군,가족,5,5,5,여,40대,6.166666666666667,46820
전라남도 영광군,가족,5,5,5,남,70세 이상,6.166666666666667,46870
충청남도 보령시,가족,5,5,5,남,60대,6.166666666666667,44180
전라남도 목포시,가족,5,5,5,여,30대,6.166666666666667,46110
전라남도 목포시,비가족,3,3,3,여,20대,3.7,46110
전라남도 나주시,가족,3,4,3,남,40대,4.1000000000000005,46170
전라남도 영광군,비가족,4,4,4,여,60대,4.933333333333334,46870
경상북도 경주시,가족,4,4,4,남,50대,4.933333333333334,47130
전라남도 신안군,가족,3,4,4,여,50대,4.6000000000000005,46910
제주특별자치도 서귀포시,가족,4,4,4,남,60대,4.933333333333334,50130
전라남도 구례군,가족,4,4,4,여,70세 이상,4.933333333333334,46730
전라북도 김제시,가족,4,4,4,남,50대,4.933333333333334,45210
전라남도 나주시,가족,4,4,4,남,40대,4.933333333333334,46170
전라남도 광양시,가족,4,4,4,여,60대,4.933333333333334,46230
전라남도 담양군,비가족,4,4,4,남,30대,4.933333333333334,46710
전라남도 곡성군,비가족,4,4,4,여,50대,4.933333333333334,46720
제주특별자치도 제주시,비가족,5,5,4,남,20대,5.666666666666667,50110
전라남도 나주시,가족,5,5,4,여,60대,5.666666666666667,46170
전라남도 영광군,가족,3,4,3,남,60대,4.1000000000000005,46870
전라남도 진도군,비가족,4,4,4,여,30대,4.933333333333334,46900
부산광역시 해운대구,비가족,4,4,4,남,20대,4.933333333333334,26350
전라남도 신안군,가족,4,4,4,남,60대,4.933333333333334,46910
전라남도 화순군,가족,4,4,4,여,70세 이상,4.933333333333334,46790
전라남도 목포시,가족,4,4,4,여,40대,4.933333333333334,46110
전라남도 보성군,가족,4,4,4,여,50대,4.933333333333334,46780
대전광역시 중구,가족,4,2,3,남,30대,3.633333333333333,30140
전라남도 영광군,비가족,4,4,4,남,40대,4.933333333333334,46870
전라남도 영암군,비가족,4,4,4,여,50대,4.933333333333334,46830
광주광역시 북구,비가족,4,3,4,여,15~19세,4.533333333333333,29170
전라남도 여수시,가족,4,3,3,남,30대,4.033333333333333,46130
전라남도 순천시,비가족,4,4,4,여,20대,4.933333333333334,46150
서울특별시 용산구,가족,4,3,4,남,40대,4.533333333333333,11170
전라남도 화순군,비가족,4,4,4,여,30대,4.933333333333334,46790
전라남도 장성군,가족,4,4,3,남,60대,4.433333333333334,46880
전라남도 완도군,비가족,5,4,5,남,50대,5.766666666666667,46890
경상남도 남해군,가족,4,4,4,남,40대,4.933333333333334,48840
전라남도 고흥군,가족,4,4,3,여,50대,4.433333333333334,46770
